Incident energy ; 
Incident energy ; 
Incident energy ; σ(E)
1.0E-5 ; 78.1071
1.0232929922807536E-5 ; 77.24071622039767
1.0471285480508985E-5 ; 76.35415177010492
1.071519305237607E-5 ; 75.47532791071414
1.0964781961431852E-5 ; 74.62554756027374
1.122018454301963E-5 ; 73.75597328269022
1.1481536214968817E-5 ; 72.92929968845598
1.1748975549395302E-5 ; 72.0916925301203
1.2022644346174132E-5 ; 71.26974742143423
1.230268770812381E-5 ; 70.45937810374629
1.2589254117941661E-5 ; 69.65710474020594
1.2882495516931348E-5 ; 68.8971590980338
1.3182567385564074E-5 ; 68.11951204788483
1.3489628825916533E-5 ; 67.32375127099957
1.3803842646028839E-5 ; 66.52730648145716
1.4125375446227526E-5 ; 65.80064749753294
1.445439770745928E-5 ; 65.05706245150535
1.4791083881682072E-5 ; 64.29615708474063
1.5135612484362071E-5 ; 63.55366163037478
1.5488166189124797E-5 ; 62.85083312799691
1.584893192461114E-5 ; 62.13163364673841
1.62181009735893E-5 ; 61.395681857514674
1.6595869074375598E-5 ; 60.71797040544387
1.6982436524617425E-5 ; 60.03158742587369
1.7378008287493764E-5 ; 59.329216532858666
1.778279410038923E-5 ; 58.66166200281373
1.8197008586099827E-5 ; 58.001148956467844
1.8620871366628657E-5 ; 57.32525058483208
1.9054607179632484E-5 ; 56.67997704095554
1.9498445997580456E-5 ; 56.039787480657935
1.9952623149688786E-5 ; 55.38468598987409
2.0417379446695274E-5 ; 54.78024780445115
2.089296130854041E-5 ; 54.16938763316789
2.1379620895022323E-5 ; 53.54429870063036
2.187761623949552E-5 ; 52.90505669118451
2.238721138568338E-5 ; 52.329806665282206
2.290867652767775E-5 ; 51.741157344966986
2.344228815319923E-5 ; 51.13879662057766
2.39883291901949E-5 ; 50.55257313915202
2.4547089156850286E-5 ; 49.99255261001186
2.511886431509577E-5 ; 49.41948752700937
2.5703957827688645E-5 ; 48.841332821674115
2.6302679918953814E-5 ; 48.303884747525146
2.691534803926914E-5 ; 47.75391789953372
2.7542287033381633E-5 ; 47.19484569871412
2.818382931264455E-5 ; 46.675169080040575
2.8840315031266056E-5 ; 46.14338763789983
2.951209226666384E-5 ; 45.609400069244394
3.019951720402013E-5 ; 45.1036056322698
3.090295432513592E-5 ; 44.58602972937907
3.1622776601683795E-5 ; 44.080100562419084
3.235936569296281E-5 ; 43.58496733949892
3.3113112148259076E-5 ; 43.078300982239305
3.3884415613920276E-5 ; 42.60156223113894
3.467368504525317E-5 ; 42.11438725318757
3.5481338923357534E-5 ; 41.649012719423965
3.63078054770101E-5 ; 41.195793888776564
3.715352290971728E-5 ; 40.73201823540536
