Incident energy ; 
Incident energy ; 
Incident energy ; σ(E)
1.0E-5 ; 78.3013254
1.0232929922807536E-5 ; 77.43278036613312
1.0471285480508985E-5 ; 76.54400431949689
1.071519305237607E-5 ; 75.66298810371183
1.0964781961431852E-5 ; 74.81108772511078
1.122018454301963E-5 ; 73.93934403756703
1.1481536214968817E-5 ; 73.11060787185774
1.1748975549395302E-5 ; 72.2709108355871
1.2022644346174132E-5 ; 71.44691481113937
1.230268770812381E-5 ; 70.63452335634348
1.2589254117941661E-5 ; 69.83024798027274
1.2882495516931348E-5 ; 69.06840577002849
1.3182567385564074E-5 ; 68.28881797506195
1.3489628825916533E-5 ; 67.49107124760508
1.3803842646028839E-5 ; 66.69263874001497
1.4125375446227526E-5 ; 65.96416589953564
1.445439770745928E-5 ; 65.21872474680622
1.4791083881682072E-5 ; 64.45592003906057
1.5135612484362071E-5 ; 63.7115710707666
1.5488166189124797E-5 ; 63.0069878662937
1.584893192461114E-5 ; 62.28599281067779
1.62181009735893E-5 ; 61.54820362279702
1.6595869074375598E-5 ; 60.868799849637625
1.6982436524617425E-5 ; 60.180702860918466
1.7378008287493764E-5 ; 59.476578034352585
1.778279410038923E-5 ; 58.807356313094225
1.8197008586099827E-5 ; 58.1451935664318
1.8620871366628657E-5 ; 57.46760706802278
1.9054607179632484E-5 ; 56.82072165599732
1.9498445997580456E-5 ; 56.17893282016377
1.9952623149688786E-5 ; 55.52219480193128
2.0417379446695274E-5 ; 54.91624632789951
2.089296130854041E-5 ; 54.3038597798012
2.1379620895022323E-5 ; 53.67720891656527
2.187761623949552E-5 ; 53.036369609621765
2.238721138568338E-5 ; 52.459681791590185
2.290867652767775E-5 ; 51.86956118866474
2.344228815319923E-5 ; 51.2656949110907
2.39883291901949E-5 ; 50.67800603068951
2.4547089156850286E-5 ; 50.11658535337477
2.511886431509577E-5 ; 49.54208750855709
2.5703957827688645E-5 ; 48.96248726029819
2.6302679918953814E-5 ; 48.42369504707136
2.691534803926914E-5 ; 47.87235275098092
2.7542287033381633E-5 ; 47.311882308269674
2.818382931264455E-5 ; 46.79090566832143
2.8840315031266056E-5 ; 46.257793923520474
2.951209226666384E-5 ; 45.72247045130722
3.019951720402013E-5 ; 45.215410309206625
3.090295432513592E-5 ; 44.696539219130166
3.1622776601683795E-5 ; 44.18934382353874
3.235936569296281E-5 ; 43.69297120599239
3.3113112148259076E-5 ; 43.185036584897155
3.3884415613920276E-5 ; 42.707104159370395
3.467368504525317E-5 ; 42.2187093707747
3.5481338923357534E-5 ; 41.75216932660743
3.63078054770101E-5 ; 41.29781521742372
3.715352290971728E-5 ; 40.832877841482016
